DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2022;1;1;114;1;17;13
31.12.2022;1;1;115;1;4;13
31.12.2022;1;1;116;1;28;13
31.12.2022;1;1;117;1;5;13
31.12.2022;1;1;118;0;0;13
31.12.2022;1;1;119;1;13;13
31.12.2022;1;1;120;1;7;13
31.12.2022;1;1;121;1;11;13
31.12.2022;1;1;122;0;0;13
31.12.2022;1;1;123;1;9;13
31.12.2022;1;1;124;1;14;13
31.12.2022;1;1;125;1;10;13
31.12.2022;1;1;126;1;11;13
31.12.2022;1;1;127;1;10;13
31.12.2022;1;1;128;1;8;13
31.12.2022;1;1;129;1;254;13
31.12.2022;1;1;130;0;0;13
31.12.2022;1;1;131;1;1;13
31.12.2022;1;1;132;1;2;13
31.12.2022;1;1;133;0;0;13
31.12.2022;1;1;134;0;0;13
31.12.2022;1;1;135;1;5;13
31.12.2022;1;1;136;0;0;13
31.12.2022;1;1;137;1;8;13
31.12.2022;1;1;138;0;0;13
31.12.2022;1;1;139;0;0;13
31.12.2022;1;1;140;1;1;13
31.12.2022;1;1;141;1;2;13
31.12.2022;1;1;142;0;0;13
31.12.2022;1;1;143;0;0;13
31.12.2022;1;1;144;1;3;13
31.12.2022;1;1;145;1;10;13
31.12.2022;1;1;146;1;1;13
31.12.2022;1;1;147;1;7;13
31.12.2022;1;1;148;1;3;13
31.12.2022;1;1;149;1;1;13
31.12.2022;1;1;150;0;0;13
31.12.2022;1;1;151;1;1;13
31.12.2022;1;1;152;1;3;13
31.12.2022;1;1;153;0;0;13
31.12.2022;1;1;154;0;0;13
31.12.2022;1;1;155;0;0;13
31.12.2022;1;1;156;0;0;13
31.12.2022;1;1;157;0;0;13
31.12.2022;1;1;158;0;0;13
31.12.2022;1;1;159;0;0;13
31.12.2022;1;1;160;0;0;13
31.12.2022;1;1;161;0;0;13
31.12.2022;1;1;162;0;0;13
31.12.2022;1;1;163;0;0;13
31.12.2022;1;1;164;0;0;13
31.12.2022;1;1;165;0;0;13
31.12.2022;1;1;166;0;0;13
31.12.2022;1;1;167;0;0;13
